ID respondenta,Pocit,X,Y,Městský obvod,Komentář,Věk,Bydliště,Bydliště MOb,Pohlaví
3zan790mm,"Místo, kde se necítím dobře",18.26741,49.845682,Moravská Ostrava a Přívoz,"Špína, nepořádek, vyloučená lokalita s pochybnými osobami, které se zde shlukují.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.270768,49.846886,Moravská Ostrava a Přívoz,"Kriminalita a pochybné osoby.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.267227,49.846478,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.270017,49.847496,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.271379,49.845911,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.268504,49.857324,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.272822,49.849941,Moravská Ostrava a Přívoz,"Shlukují se zde nepřizpůsobiví občané a dělají nepořádek.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.273622,49.849187,Moravská Ostrava a Přívoz,"Hnus. Vraky vozidel, odpadky, hluk a řvaní. Vyloučená oblast s vysokou kriminalitou. Raději se tomu místu vyhnou.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.271798,49.849093,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.273064,49.849585,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.272409,49.848502,Moravská Ostrava a Přívoz,"Nepříjemné místo s pochybnými lidmi.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.276851,49.85413,Moravská Ostrava a Přívoz,"Vyloučená oblast s nepřizpůsobivými občany.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.277318,49.853787,Moravská Ostrava a Přívoz,"Vyloučená oblast s nepřizpůsobivými občany. Zde se shlukují u večerky.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.279313,49.852182,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.278155,49.8525,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.278482,49.854372,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.279871,49.85442,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.276293,49.853881,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.276787,49.854856,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.278766,49.849232,Moravská Ostrava a Přívoz,"Nepříjemné místo bez kamer.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.276991,49.849429,Moravská Ostrava a Přívoz,"Zde se shlukují nepřizpůsobiví občané a pochybní lidé.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.277575,49.849398,Moravská Ostrava a Přívoz,"Hluk, nepořádek, pochybní lidé.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.277822,49.849872,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.279828,49.851612,Moravská Ostrava a Přívoz,"Nepřizpůsobiví občané dělají nepořádek.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.279472,49.850415,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.274673,49.849944,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.271176,49.850041,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.273815,49.855277,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.237476,49.821952,Mariánské Hory a Hulváky,"Bezdomovci",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.233056,49.823988,Nová Ves,"Odlehlé místo.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.242369,49.825746,Mariánské Hory a Hulváky,"Pochybní lidé.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.235524,49.820776,Mariánské Hory a Hulváky,"Odlehlé místo s bezdomovci",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.282301,49.83026,Moravská Ostrava a Přívoz,"Žebrající bezdomovci",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.280099,49.829958,Moravská Ostrava a Přívoz,"Místo s velkým počtem opilých bezdomovců, kteří žebrají a dělají nepořádek. Zde se shlukují opravdu ve velkém počtu.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.279944,49.829765,Moravská Ostrava a Přívoz,"Bezdomovci a opilci u východů z podchodu",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.280408,49.829957,Moravská Ostrava a Přívoz,"Opilci a bezdomovci. Žebrání a kriminalita.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.27982,49.829939,Moravská Ostrava a Přívoz,"Odporný, tmavý podchod.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.279718,49.830261,Moravská Ostrava a Přívoz,"Nechutný tmavý podchod, špinavý až po strop, graffiti, bezdomovci, žebrající osoby. Ostuda města.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.27934,49.831523,Moravská Ostrava a Přívoz,"Tmavý a nepříjemný podchod s průsakem vody ze stropů.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.278989,49.830874,Moravská Ostrava a Přívoz,"Shlukují se bezdomovci.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.280051,49.829853,Moravská Ostrava a Přívoz,"Lidé přes zákaz OZV popíjí alkohol, žebrají (bohužel město nereguluje OZV žebrání) a dělají nepořádek. Narkomani a pochybné osoby.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.279815,49.831607,Moravská Ostrava a Přívoz,"Škaredá, stará zastávka Náměstí Republiky s pochybnými lidmi a bezdomovci.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.279399,49.830951,Moravská Ostrava a Přívoz,"Hnusný podchod. Tma a graffiti.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.274523,49.850561,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.273042,49.850512,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.267614,49.850754,Moravská Ostrava a Přívoz,"Neustále bezdomovci a nepřizpůsobiví občané před a v nádraží.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.267142,49.850678,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.290262,49.857644,Slezská Ostrava,"Kriminalita a nepřizpůsobiví občané",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.316073,49.862065,Slezská Ostrava,"Odporné temné místo (hlavně v noci). Zde se bojíte v noci projet, natož přestoupit na MHD. Odlehlé místo bez lidí s občasným potulováním pochybných existencí.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.3161,49.861835,Slezská Ostrava,"Nebezpečné místo a mimořádně nebezpečné v noci.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.316642,49.861965,Slezská Ostrava, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.315212,49.86197,Slezská Ostrava, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.301581,49.86106,Slezská Ostrava,"Špína, nepořádek, vyloučená lokalita a plno nepřizpůsobivých občanů dělající nepořádek.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.306763,49.858334,Slezská Ostrava,"Vyloučená oblast.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.302579,49.860686,Slezská Ostrava,"Kriminalita a nebezpečné místo.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.305562,49.859579,Slezská Ostrava,"Plno nepřizpůsobivých občanů žijících v kolonii. Kriminalita, špína a strach zde procházet.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.312256,49.858901,Slezská Ostrava,"Extrémně odlehlé místo.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.303437,49.861918,Slezská Ostrava,"Nebezpečné místo.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.319316,49.862554,Slezská Ostrava, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.320582,49.859995,Slezská Ostrava, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.291636,49.858611,Slezská Ostrava, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.266112,49.814706,Vítkovice,"Plno pochybných lidí a kriminalita.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.259084,49.825727,Mariánské Hory a Hulváky,"Nepříjemné místo s pochybnými lidmi.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.269384,49.846517,Moravská Ostrava a Přívoz,"Pochybní lidé, špína, alkohol.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.276529,49.849883,Moravská Ostrava a Přívoz,"Kriminalita, nebezpečno.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.277095,49.822597,Moravská Ostrava a Přívoz,"Hnusný podchod. Tma.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.318672,49.823006,Slezská Ostrava,"Vyloučená oblast.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.298051,49.808464,Slezská Ostrava,"Vyloučená oblast",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.29891,49.807232,Slezská Ostrava, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.30451,49.807315,Slezská Ostrava, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.262051,49.800629,Vítkovice,"Ošklivé nádraží s divnými lidmi",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.262051,49.801394,Vítkovice, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.262947,49.801224,Vítkovice, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.195645,49.842223,Třebovice, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.29141,49.790691,Slezská Ostrava, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.27536,49.85076,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.332357,49.83318,Slezská Ostrava,"Podivné, odlehlé místo s neustále štěkajícím psem, vraky. Lidé zde raději nechodí.",15-24,v Ostravě,Slezská Ostrava,muž
3zan790mm,"Místo, kde se necítím dobře",18.278477,49.831758,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Slezská Ostrava,muž
6r6u4johy,"Místo, kde se cítím dobře",18.195565,49.836624,Třebovice,"Je to hezký park",15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, kde se cítím dobře",18.147381,49.831766,Poruba, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, kde se cítím dobře",18.211197,49.800263,Svinov, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, kde se cítím dobře",18.288549,49.836266,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, kde se cítím dobře",18.29288,49.83563,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které doporučím návštěvníkům",18.280347,49.81974,Vítkovice, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které doporučím návštěvníkům",18.278467,49.822613,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které doporučím návštěvníkům",18.276752,49.819385,Vítkovice, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které doporučím návštěvníkům",18.211991,49.800721,Svinov, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které doporučím návštěvníkům",18.186762,49.827561,Poruba,"Restaurace",15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které doporučím návštěvníkům",18.146925,49.831505,Poruba, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které doporučím návštěvníkům",18.193106,49.84414,Martinov, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které doporučím návštěvníkům",18.210847,49.844542,Hošťálkovice, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které by se mělo rozvíjet",18.177395,49.826626,Poruba, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které by se mělo rozvíjet",18.167961,49.825663,Poruba, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které by se mělo rozvíjet",18.196575,49.820602,Svinov, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které by se mělo rozvíjet",18.207395,49.815267,Svinov, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které by se mělo rozvíjet",18.267088,49.850547,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, které by se mělo rozvíjet",18.283134,49.828715,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, kde se necítím dobře",18.28294,49.846748,Moravská Ostrava a Přívoz, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, kde se necítím dobře",18.176328,49.825167,Poruba, ,15-24,v Ostravě,Poruba,muž
6r6u4johy,"Místo, kde se necítím dobře",18.304158,49.850987,Slezská Ostrava, ,15-24,v Ostravě,Poruba,muž
j1e2cls0l,"Místo, kde se cítím dobře",18.225313,49.778919,Ostrava - Jih, ,35-44,v Ostravě,Ostrava - Jih,muž
j1e2cls0l,"Místo, které doporučím návštěvníkům",18.295862,49.837145,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Ostrava - Jih,muž
j1e2cls0l,"Místo, které by se mělo rozvíjet",18.29495,49.83632,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Ostrava - Jih,muž
j1e2cls0l,"Místo, kde se necítím dobře",18.289779,49.833235,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Ostrava - Jih,muž
1sxgqcssc,"Místo, kde se cítím dobře",18.293234,49.845867,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, kde se cítím dobře",18.293163,49.849446,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, kde se cítím dobře",18.323709,49.847126,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, které doporučím návštěvníkům",18.31299,49.839769,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, které doporučím návštěvníkům",18.28062,49.816142,Vítkovice, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, které by se mělo rozvíjet",18.282222,49.856823,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, které by se mělo rozvíjet",18.277033,49.860403,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, které by se mělo rozvíjet",18.267167,49.847851,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, které by se mělo rozvíjet",18.290244,49.864278,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, které by se mělo rozvíjet",18.262419,49.855633,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, které by se mělo rozvíjet",18.303992,49.82809,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, kde se necítím dobře",18.264593,49.848382,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, kde se necítím dobře",18.285439,49.857909,Moravská Ostrava a Přívoz, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, kde se necítím dobře",18.285954,49.864053,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
1sxgqcssc,"Místo, kde se necítím dobře",18.322794,49.822565,Slezská Ostrava, ,35-44,v Ostravě,Moravská Ostrava a Přívoz,žena
dlrofgusf,"Místo, kde se cítím dobře",18.143063,49.832557,Poruba, ,25-34,v Ostravě,Poruba,žena
dlrofgusf,"Místo, kde se cítím dobře",18.186171,49.865473,mimo Ostravu, ,25-34,v Ostravě,Poruba,žena
dlrofgusf,"Místo, kde se cítím dobře",18.170657,49.822176,Poruba, ,25-34,v Ostravě,Poruba,žena
dlrofgusf,"Místo, kde se cítím dobře",18.291979,49.845068,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Poruba,žena
dlrofgusf,"Místo, kde se cítím dobře",18.18145,49.839283,Pustkovec, ,25-34,v Ostravě,Poruba,žena
dlrofgusf,"Místo, které doporučím návštěvníkům",18.324594,49.848222,Slezská Ostrava, ,25-34,v Ostravě,Poruba,žena
dlrofgusf,"Místo, které doporučím návštěvníkům",18.291528,49.841622,Moravská Ostrava a Přívoz, ,25-34,v Ostravě,Poruba,žena
dlrofgusf,"Místo, které doporučím návštěvníkům",18.280134,49.820417,Vítkovice,"DOV",25-34,v Ostravě,Poruba,žena
dlrofgusf,"Místo, které doporučím návštěvníkům",18.142591,49.826467,Poruba, ,25-34,v Ostravě,Poruba,žena
dlrofgusf,"Místo, které by se mělo rozvíjet",18.289264,49.833118,Moravská Ostrava a Přívoz,"Staré chátrající budovy v centru města.",25-34,v Ostravě,Poruba,žena
dlrofgusf,"Místo, které by se mělo rozvíjet",18.268027,49.820885,Moravská Ostrava a Přívoz,"Zchátralý objekt",25-34,v Ostravě,Poruba,žena
